ATT payoffs,No-Op,periodic-15,periodic-23,periodic-3,periodic-31,periodic-46,periodic-57,periodic-67,periodic-7,periodic-75,periodicRand-15,periodicRand-23,periodicRand-3,periodicRand-31,periodicRand-46,periodicRand-57,periodicRand-67,periodicRand-75,probeCountTime-1_10,probeCountTime-2_10,probeCountTime-2_100,probeCountTime-2_150,probeCountTime-2_200,probeCountTime-2_250,probeCountTime-2_300,probeCountTime-2_50,probeCountTime-3_10,probeCountTime-3_100,probeCountTime-3_150,probeCountTime-3_200,probeCountTime-3_250,probeCountTime-3_300,probeCountTime-3_50,probeCountTime-4_10,probeCountTime-4_100,probeCountTime-4_150,probeCountTime-4_200,probeCountTime-4_250,probeCountTime-4_300,probeCountTime-4_50,purePeriodic-15,purePeriodic-23,purePeriodic-3,purePeriodic-31,purePeriodic-46,purePeriodic-57,purePeriodic-67,purePeriodic-7,purePeriodic-75,purePeriodicRand-15,purePeriodicRand-23,purePeriodicRand-3,purePeriodicRand-31,purePeriodicRand-46,purePeriodicRand-57,purePeriodicRand-67,purePeriodicRand-7,purePeriodicRand-75
periodicDecept-0.1_13,9538.619816666669,7431.9065833362865,8171.472733333954,-1228.4149499984994,8508.510116666692,8855.375016666405,8978.228466666367,9070.689866666347,4813.624683340201,9115.74183333303,7439.1752333362865,8173.31765000062,-1231.318583331834,8502.174616666693,8849.486866666406,8973.219133333034,9067.931649999678,9117.978449999695,-841.6873333333331,-941.3031333344285,-773.7540833337433,-771.5061666669963,-772.9764166669735,-772.8641833335986,-770.7069333336917,-773.1541333335867,-431.0474500012608,584.0889333345738,577.860166668577,583.1532000013683,590.0715666677239,588.9194666684037,586.5358166678872,362.9250999987192,2581.1792166670925,2589.271266666845,2581.145216666764,2596.5649166666776,2586.460366666525,2583.4061166667407,7421.064850002952,8150.798783333954,-2351.688066668953,8510.826666666691,8853.239283333072,8977.741416666364,9070.009366666349,4861.956416673527,9115.274283333029,7428.124533336287,8153.0707333339515,-2349.9648166689517,8514.223600000025,8854.035533333074,8979.4798499997,9067.351933333013,5157.452750007414,9113.068399999695
periodicDecept-0.1_27,9774.56345,7640.772200002952,8355.477483333949,-1228.5957499984993,8724.843266666692,9066.118766666408,9201.1984499997,9286.888899999682,5035.004333340192,9337.054649999696,7632.593683336285,8354.053166667283,-1228.4941999984987,8716.407833333356,9063.006783333072,9206.5238499997,9290.051733333014,9337.727333333029,-841.691333333333,-938.3753833344047,53.19785000082853,47.6913333339208,54.16403333389401,56.529833333882536,55.801916667142976,50.62800000051522,-434.10078333466436,2627.245250000718,2612.0917000001928,2611.859200000656,2607.4642333339757,2620.778533334415,2614.4456500008146,367.2746333322681,5028.5511666671955,5033.754233334231,5025.176033333929,5032.097600000472,5038.075800000855,5031.142283334343,7590.660733336284,8361.208883333955,-2352.66668333562,8725.324016666693,9065.648866666408,9198.154766666366,9284.152283333015,4971.2845500068615,9337.378599999696,7609.673800002952,8360.380900000619,-2353.7921833356204,8729.450400000025,9066.14659999974,9208.165999999701,9286.38049999968,5310.612716674101,9339.378633333028
periodicDecept-0.1_35,9824.919549999999,7663.454233336288,8385.599966667285,-1230.1922833318338,8771.711250000024,9112.563749999741,9248.754433333035,9338.609533333014,5036.518116673529,9382.81963333303,7648.597283336288,8393.06225000062,-1228.0537833318322,8771.490316666692,9114.101199999739,9247.344966666366,9338.796716666346,9382.361933333028,-841.6959999999999,-937.4732166677738,473.71016666741303,473.2128666678707,472.3750833342108,471.75241666773854,479.25920000108215,469.0163166676632,-426.9223166678773,3434.4606666664968,3437.6922499999514,3429.44835000015,3431.3062499999683,3425.1603999999847,3427.896783333384,363.930433332148,5834.291766668229,5827.97265000185,5836.484883334857,5845.569750001574,5839.670866667936,5826.773483334712,7621.2394833362905,8397.916666667279,-2352.68883333562,8773.456716666693,9107.366566666407,9249.635416666368,9338.82984999968,4985.679066673466,9384.886433333028,7636.75706666962,8398.860300000619,-2354.7810000022882,8775.88568333336,9109.760899999741,9249.544483333033,9339.386966666349,5340.403616674096,9390.997199999694
periodicDecept-0.1_5,8826.586466666668,6789.389250002975,7527.009300000628,-1229.2117499985,7859.242683333363,8166.500933333076,8298.514433333028,8382.423333333014,4465.727983340197,8429.996899999695,6797.420000002972,7521.129550000624,-1231.3310333318348,7859.359500000031,8168.665066666409,8301.886549999695,8379.628199999679,8430.361099999696,-841.699,-1301.7054166667012,-1300.7283333331864,-1300.1175666666031,-1301.5962666665746,-1299.6138333333524,-1299.9285166666814,-1301.3147999999471,-1088.8182499999898,-1089.725400000183,-1083.405400000449,-1088.502916666956,-1086.4698000001142,-1085.6274500001678,-1085.1350499999357,-201.13961666515627,-205.97916666535582,-202.21856666469208,-205.5257666652389,-200.06461666511305,-201.78618333216417,-204.13204999856762,6789.734000002976,7525.813516667294,-2355.325933335621,7859.317016666699,8165.967433333075,8298.34108333303,8382.760066666346,4397.531333340175,8430.328566666361,6805.605466669632,7521.059616667292,-2354.717900002287,7859.392566666696,8170.207349999742,8301.007799999697,8379.796099999681,4710.154366674064,8426.861016666362
periodicDecept-11_1,9651.414333333332,59.179333333333346,293.10916666666725,-121.4935,594.8539999999992,1322.0099999999939,1953.140833333326,2577.006500000002,-84.6983333333334,2865.988500000003,294.088166666667,632.4206666666664,-121.66083333333333,1063.7511666666637,1906.748833333324,2535.4779999999982,3162.4400000000073,3426.225666666673,-181.7999999999999,-46.05633333333334,99.16583333333341,105.14566666666676,100.69166666666675,105.94433333333342,101.68516666666676,71.58033333333339,-46.854666666666674,533.9608333333334,535.383,550.6358333333334,551.7786666666666,539.224,424.0778333333337,-46.939833333333354,1090.9741666666632,1105.0738333333297,1123.0674999999962,1109.3434999999968,1118.0329999999967,826.5073333333316,12.896000000000004,244.47700000000054,-67.06916666666665,576.6226666666661,1317.9148333333274,1945.950166666659,2569.602833333335,-132.67566666666664,2881.45016666667,687.1880000000001,1217.532333333329,-66.76083333333334,1880.2603333333288,2794.4196666666644,3479.0510000000013,4064.9096666666683,63.69549999999996,4364.803333333331
periodicDecept-11_13,9662.5885,62.168500000000016,308.712833333334,-121.614,629.9273333333327,1471.6763333333267,2182.251166666662,2993.487333333336,-84.17766666666674,3219.8533333333376,301.172666666667,653.512333333333,-121.42300000000002,1101.5123333333306,2042.0043333333253,2764.9753333333333,3501.0053333333367,3797.400000000004,-181.7999999999999,-47.08816666666668,170.8615000000002,177.40916666666692,176.91000000000025,179.63350000000023,176.62350000000023,130.06900000000016,-46.08066666666668,706.9046666666661,711.9281666666664,728.6176666666662,724.6936666666663,728.372833333333,524.8426666666668,-45.90133333333335,1370.040499999995,1392.6804999999952,1425.8086666666613,1429.9001666666618,1407.198999999995,986.6609999999977,34.30683333333336,302.23216666666724,-67.06583333333333,682.8398333333325,1570.8689999999926,2318.199666666663,3155.960000000004,-133.32483333333337,3411.805000000004,727.1620000000001,1271.5249999999953,-66.78116666666665,1974.653666666663,3021.8878333333314,3787.593333333333,4495.348833333328,62.10733333333328,4755.9026666666605
periodicDecept-11_27,9711.098833333333,62.99833333333335,322.036333333334,-121.22116666666668,666.7074999999992,1598.4491666666595,2447.202833333331,3349.0390000000007,-84.71116666666671,3585.1546666666695,308.9021666666671,672.4974999999996,-121.888,1131.8454999999972,2166.7841666666604,2993.498166666667,3772.597333333335,4061.028000000003,-181.7999999999999,-46.72016666666667,243.61600000000038,244.20600000000033,240.21916666666704,251.7036666666671,256.2775000000004,159.87766666666693,-47.929000000000016,879.5903333333321,913.4834999999988,906.8861666666654,905.9828333333323,916.0571666666654,574.6009999999998,-45.853333333333346,1673.6516666666614,1727.9904999999947,1770.5126666666613,1761.4601666666613,1743.9528333333283,1003.7526666666641,49.6636666666667,368.9943333333338,-66.92866666666669,786.384333333332,1869.5911666666593,2739.258666666666,3640.4216666666694,-132.9035,3872.6675000000027,741.6736666666668,1316.217499999995,-67.05016666666666,2055.2508333333294,3206.9109999999982,4082.1936666666647,4818.757499999988,61.61749999999995,4976.378833333323
periodicDecept-11_35,9741.053666666667,61.64333333333336,332.20216666666727,-121.57983333333333,682.2361666666659,1641.5929999999928,2595.1609999999987,3620.7120000000004,-86.48316666666672,3872.8168333333347,302.970166666667,676.5131666666663,-121.4895,1160.058499999997,2211.6979999999935,3104.2455000000004,3970.563166666666,4257.794000000001,-181.7999999999999,-46.47550000000001,301.22483333333383,314.86166666666725,321.04350000000056,318.51183333333387,326.46250000000055,190.54666666666702,-47.48383333333335,1048.8533333333312,1113.9369999999974,1093.412666666664,1113.9926666666643,1108.6778333333307,538.8981666666666,-46.71516666666667,1964.5424999999957,2038.809499999996,2087.997166666663,2051.0028333333294,2074.090999999996,849.5644999999984,64.76000000000003,419.8128333333338,-66.78466666666667,851.9676666666652,2020.3616666666599,2986.4333333333325,4008.6458333333326,-132.50416666666663,4288.583000000002,744.5451666666668,1336.5963333333282,-67.012,2092.35633333333,3301.0233333333313,4184.453499999997,5015.549999999985,63.914833333333284,5219.59833333332
periodicDecept-11_5,9648.933833333334,60.34933333333336,295.752833333334,-121.69083333333333,601.5696666666661,1340.6169999999936,1962.5823333333256,2603.3725000000018,-83.70516666666671,2881.118833333336,291.1135000000004,637.9469999999997,-121.45433333333335,1058.528499999997,1902.4154999999907,2558.108166666665,3164.206000000006,3421.8013333333392,-181.7999999999999,-46.543666666666674,101.61400000000006,104.33983333333342,100.74500000000008,101.28250000000007,105.9055000000001,75.05150000000008,-47.72250000000001,532.4648333333334,544.8711666666667,550.9388333333334,544.9208333333335,553.5976666666666,431.35500000000036,-46.213333333333345,1081.9026666666637,1100.0199999999966,1122.6914999999965,1098.1679999999967,1113.6674999999966,837.5776666666649,16.397833333333338,253.46483333333381,-67.12316666666668,587.5789999999994,1334.1186666666604,1960.3021666666593,2608.3365000000017,-133.18033333333335,2884.423333333337,690.3830000000002,1225.6309999999955,-67.03550000000001,1871.4629999999954,2850.632166666665,3514.4753333333347,4101.813833333334,59.751166666666606,4354.839166666664
periodicDecept-17_1,9622.909166666668,35.43650000000004,128.6945,-77.00666666666666,278.3400000000002,628.8381666666679,944.9230000000009,1225.5519999999983,-51.88566666666667,1534.1916666666632,178.74650000000008,345.663666666667,-76.905,575.7868333333336,1070.3666666666668,1478.9301666666622,1782.9128333333279,2150.254333333326,-117.60000000000012,-29.91283333333334,151.65149999999994,166.15016666666668,165.61666666666665,167.57416666666666,166.98800000000003,120.33283333333337,-30.716500000000003,532.3878333333345,606.0046666666681,603.3386666666681,603.079166666668,604.5158333333347,351.56100000000066,-31.52233333333334,1009.823166666667,1131.3114999999993,1142.9984999999995,1172.2443333333324,1173.5893333333327,592.4268333333333,-48.977666666666686,81.9753333333333,-43.607000000000006,235.3061666666668,602.2313333333345,931.9080000000008,1212.536666666665,-87.29333333333335,1521.7096666666632,387.386,707.5223333333344,-43.43566666666667,1113.7043333333324,1805.692666666661,2281.759666666658,2712.5728333333286,18.977999999999895,3046.0844999999917
