ATT payoffs,No-Op,periodic-15,periodic-23,periodic-3,periodic-31,periodic-46,periodic-57,periodic-67,periodic-7,periodic-75,periodicRand-15,periodicRand-23,periodicRand-3,periodicRand-31,periodicRand-46,periodicRand-57,periodicRand-67,periodicRand-75,probeCountTime-1_10,probeCountTime-2_10,probeCountTime-2_100,probeCountTime-2_150,probeCountTime-2_200,probeCountTime-2_250,probeCountTime-2_300,probeCountTime-2_50,probeCountTime-3_10,probeCountTime-3_100,probeCountTime-3_150,probeCountTime-3_200,probeCountTime-3_250,probeCountTime-3_300,probeCountTime-3_50,probeCountTime-4_10,probeCountTime-4_100,probeCountTime-4_150,probeCountTime-4_200,probeCountTime-4_250,probeCountTime-4_300,probeCountTime-4_50,purePeriodic-15,purePeriodic-23,purePeriodic-3,purePeriodic-31,purePeriodic-46,purePeriodic-57,purePeriodic-67,purePeriodic-7,purePeriodic-75,purePeriodicRand-15,purePeriodicRand-23,purePeriodicRand-3,purePeriodicRand-31,purePeriodicRand-46,purePeriodicRand-57,purePeriodicRand-67,purePeriodicRand-7,purePeriodicRand-75
purePeriodic-11,9858.536166666669,69.79083333333338,353.265166666667,-121.25600000000001,826.2534999999984,2497.925500000001,4213.927166666668,5393.0878333333185,-87.55016666666673,6038.103999999969,329.24316666666704,756.6628333333325,-121.16516666666668,1341.8743333333282,2736.654166666671,3974.5620000000017,5082.585999999988,5826.327666666639,-181.7999999999999,-48.33250000000003,516.9408333333339,864.5165000000006,1226.0569999999984,1579.652166666664,1937.9701666666629,188.83583333333368,-50.32300000000004,1220.5483333333295,1903.161499999997,2543.1566666666636,3166.3554999999988,3690.888,535.073,-49.285500000000035,1884.4769999999958,2832.1180000000013,3640.6956666666674,4386.785666666666,5001.764166666665,843.7311666666651,2474.8193333333293,3078.369333333335,-66.80166666666666,6065.268333333279,6754.510166666591,6993.088333333256,7167.65449999992,-135.7425,7301.532999999921,823.217666666666,1606.1264999999953,-67.34016666666668,2454.724166666666,4076.4423333333334,5151.542499999985,5946.0044999999645,66.95666666666662,6446.209499999955
purePeriodic-15,9806.967499999999,35.20283333333331,173.97400000000002,-56.10533333333334,433.10116666666687,1195.3456666666664,2049.9858333333323,3226.3636666666653,-59.60300000000002,4069.9645,197.69916666666657,460.8596666666671,-56.020833333333336,807.896666666667,1624.9278333333316,2391.561499999999,3193.113499999998,3852.543833333333,-133.19999999999987,-35.345000000000034,398.0739999999997,636.6531666666666,908.259,1147.5213333333336,1420.59,154.9195,-36.840000000000025,913.9461666666666,1404.7115,1915.7108333333335,2396.1855,2849.570666666667,412.92166666666645,-36.20500000000003,1393.0693333333331,2138.4086666666662,2800.9408333333336,3390.091833333333,3991.8520000000003,611.2098333333333,-10.12500000000003,2490.0391666666574,-32.63433333333333,3210.7028333333283,5993.498666666654,6632.457333333322,6881.006166666654,-99.02149999999999,6937.372166666668,513.2406666666667,1017.1746666666666,-32.660000000000004,1593.0528333333314,2790.1559999999977,3690.595166666666,4479.059666666666,28.037666666666546,5053.724
purePeriodic-17,9780.627000000002,31.77833333333335,138.53199999999995,-76.92916666666669,324.31816666666697,886.7850000000007,1558.4726666666634,2374.8884999999937,-54.625000000000014,3173.82766666666,184.20816666666667,383.7288333333337,-77.00816666666667,663.2740000000007,1328.7836666666644,1946.185999999994,2607.1929999999925,3131.9308333333274,-117.60000000000012,-31.535999999999973,349.67950000000053,569.6621666666679,784.7546666666678,1023.7408333333333,1266.4774999999984,150.15933333333342,-31.49699999999997,811.826500000001,1257.8093333333322,1678.5456666666637,2125.164666666661,2548.783833333328,367.7855000000007,-31.916999999999973,1216.6356666666657,1879.9494999999972,2512.144999999995,3099.2123333333275,3602.771333333331,540.3119999999999,-52.613000000000014,2234.2954999999906,-43.55316666666667,2739.840166666654,5625.53616666664,6131.227999999963,6647.380333333287,-87.50350000000002,6839.15299999995,418.99333333333345,848.6970000000003,-43.5185,1331.3213333333315,2412.739666666661,3187.212666666662,3878.691833333331,17.478833333333235,4467.827833333332
purePeriodic-20,9741.616,27.861000000000015,111.98766666666666,-19.14583333333333,234.79666666666668,634.3753333333336,1053.5603333333333,1611.9008333333325,-47.63983333333333,2078.1583333333333,145.30366666666663,323.5035000000003,-19.416833333333333,516.1576666666671,1030.8256666666666,1508.0991666666657,1982.3839999999984,2380.934166666667,-99.80000000000011,-26.574999999999974,311.4173333333335,477.32100000000025,669.1480000000001,859.4213333333332,1043.4299999999998,132.93266666666656,-27.469999999999978,686.219,1078.9103333333333,1427.3973333333333,1790.0639999999994,2181.6723333333334,319.70833333333354,-26.164999999999974,1020.5826666666666,1595.1343333333332,2145.8060000000005,2700.1023333333333,3167.6200000000003,445.4056666666669,-45.25850000000001,1573.218833333327,-36.85966666666667,2420.6306666666587,3713.117333333331,5523.9454999999925,6291.2479999999905,-74.23983333333334,6485.573833333334,330.00750000000016,650.9598333333339,-36.998666666666665,1041.7741666666664,1898.8613333333312,2553.1663333333317,3226.5031666666655,13.84133333333325,3659.0865
purePeriodic-4,9944.620666666668,1037.2700000000068,4091.25233333334,-325.9526666666667,6095.539000000101,7601.0840000001535,8087.721500000121,8375.05766666675,-187.40833333333373,8538.840833333395,1741.8945000000058,4036.902833333338,-326.0306666666668,5980.324333333429,7601.795333333488,8083.196500000122,8373.305333333417,8537.273166666731,-499.8959999999998,-268.90466666666686,1387.939333333342,2205.6590000000197,2954.9670000000315,3558.9536666667036,4091.3733333333703,458.46999999999736,-89.92233333333273,2983.982666666679,4135.546000000019,5057.620000000029,5703.124000000039,6238.26400000005,1384.430333333342,61.26566666666792,4191.7593333333425,5422.407333333362,6325.188333333383,6876.5253333333885,7339.260666666734,2195.0550000000026,4137.916833333323,6826.381333333493,-190.70283333333333,7109.153000000175,7720.923000000161,8101.348833333454,8374.948333333417,355.9131666666689,8541.969000000063,3160.771166666659,5091.164166666715,-190.49266666666668,6407.006833333458,7642.22033333349,8092.055166666787,8368.519000000084,530.2016666666703,8539.538000000059
purePeriodic-7,9905.255166666666,213.21950000000083,1020.119166666664,-186.4691666666667,2533.2023333333236,5652.695166666644,6733.662166666592,7350.575333333239,-145.52033333333347,7698.2149999998965,650.3914999999995,1613.57349999999,-186.66833333333335,2881.1328333333245,5391.83066666665,6659.846333333263,7346.670666666572,7689.683333333229,-285.6000000000002,-145.87183333333329,804.7415000000019,1347.0288333333267,1844.9931666666562,2351.463333333319,2778.7488333333213,263.686500000002,-41.79199999999991,1853.2811666666535,2802.109499999986,3603.912333333327,4297.575666666664,4919.638999999999,811.0508333333335,27.966333333332763,2795.250999999986,3947.6189999999924,4913.323166666667,5633.652499999993,6166.266999999982,1322.5691666666569,2910.0668333333347,6312.954499999918,-108.95383333333334,6758.474166666559,7136.174166666543,7409.087999999876,7654.163166666548,-178.39583333333343,7841.744499999885,1607.8706666666606,2922.909166666662,-109.17733333333335,4189.966500000003,6091.495166666617,6957.97349999991,7459.727999999896,192.63983333333502,7743.6971666665595
purePeriodicDecept-0.1_1,4690.65065,3388.5623324541316,3846.125732759618,-2219.653120634118,4058.6043162398455,4268.491666377822,4348.534699766951,4399.592666467243,1802.831764151664,4429.882449822083,3389.4188657874633,3844.718932759616,-2221.7381373007856,4058.685966239844,4267.4395330444895,4349.614549766952,4399.134366467243,4430.203383155415,-841.7003333333331,-1579.5996166667032,-1579.8613166666846,-1579.3295166666264,-1579.3955000000358,-1579.7562000000203,-1580.1087833333613,-1579.771233333304,-2132.278383333368,-2132.3238166667725,-2132.7471166667256,-2132.8086333334118,-2132.4303999999265,-2133.0392666666808,-2133.009083333261,-2442.535900000458,-2443.1342833336594,-2441.2438166669585,-2443.27638333379,-2442.262016666957,-2443.299900000201,-2443.2620333333603,3386.7170991208022,3846.4587827596165,-2899.6365877452695,4058.626016239845,4268.688533044491,4349.263983100283,4399.8704331339095,1801.7294808183337,4430.645916488749,3388.5195991208016,3843.678482759618,-2900.6570377451676,4057.8589829065127,4267.393833044491,4349.094633100284,4399.060683133909,2086.8991479063952,4429.888416488749
purePeriodicDecept-0.1_13,9538.741383333334,7426.227015787329,8170.777366092951,-1196.0874539674544,8507.750366239843,8855.063783044494,8978.704583100287,9069.727933133912,4832.206047485264,9115.566449822087,7434.663615787329,8172.381749426286,-1193.9168873007854,8501.767132906505,8848.129149711163,8972.530583100288,9067.419783133913,9117.270566488753,-841.6923333333332,-941.874050001377,-767.6603666672221,-778.2434000002054,-773.4615500000996,-781.8236000002482,-776.6944000002757,-769.9611000001975,-434.43990000228615,594.5000333348196,583.7920500014766,595.286183335235,594.1905166678655,590.5968500013333,594.75978333481,375.7855999966215,2587.105500000404,2576.860283333206,2583.6159833337338,2588.24115000011,2592.241283333558,2590.452283333245,7412.491699120661,8152.0549160929495,-2357.488687745146,8510.229399573174,8852.815983044495,8977.983566433622,9070.155116467247,4897.370764151929,9114.931299822085,7424.183765787333,8151.908366092953,-2360.8488210785595,8512.911982906506,8853.191583044494,8980.395916433623,9065.724183133912,5188.448231241399,9112.548149822085
purePeriodicDecept-0.1_27,9774.490916666666,7639.351215787327,8356.241582759616,-1194.502187300786,8721.987449573175,9066.53904971116,9200.600599766953,9287.607383133914,5072.2320808186,9338.646699822084,7629.64106578733,8353.635066092951,-1196.1409373007866,8713.987132906508,9061.975133044494,9206.791666433623,9289.807349800582,9337.597149822086,-841.7016666666667,-938.0272333346269,49.311966667250736,42.012850000694634,53.871350000300616,51.21048333400667,52.63245000044063,54.136450000678224,-427.78086666898764,2613.434766667572,2616.7390000005416,2604.8496000004607,2608.1471166673014,2621.306433334057,2608.455066667179,370.0191833301409,5034.095016667146,5033.346650000271,5036.96358333366,5036.402350000592,5034.528833334158,5035.560366667075,7587.69636578733,8360.636232759618,-2360.2913044118172,8723.67761623984,9066.340266377829,9197.823499766955,9283.49004980058,5007.151247485264,9338.28828315542,7608.132382453996,8360.740699426286,-2360.6501877452633,8727.13518290651,9065.215933044494,9208.755766433625,9285.759083133913,5339.647147906112,9339.536866488752
purePeriodicDecept-0.1_35,9824.825416666665,7661.2853991206675,8384.694682759615,-1196.6088039674542,8770.610149573175,9113.502049711162,9249.228616433622,9338.03514980058,5073.8825474852665,9382.188666488753,7646.794699120662,8392.084449426284,-1191.0734873007843,8770.173966239841,9113.629666377828,9246.02518310029,9338.593516467248,9381.827799822086,-841.6969999999999,-941.5414666679562,480.6928500009549,460.22176666769064,484.1353500013271,473.02723333434614,480.58741666779594,479.8889666676926,-432.60683333554476,3447.4330999998324,3434.130800000129,3446.8355833334494,3439.1228333333297,3438.9382499995336,3439.8707666668256,367.0772166627469,5826.977916668405,5830.1492833346,5828.245400001525,5836.633266668272,5830.161333334617,5839.990433334567,7620.922315787336,8395.511416092948,-2360.169371078501,8772.818582906508,9107.194749711161,9249.30673310029,9338.69744980058,5024.115964151871,9385.134666488753,7635.383799120662,8398.966732759616,-2358.7944210784813,8774.77291623984,9109.41809971116,9249.08513310029,9339.835433133912,5370.055897905755,9390.456049822089
purePeriodicDecept-0.1_5,8826.608133333335,6789.174565787371,7515.374466092961,-1194.9850873007863,7860.136866239844,8166.018916377831,8293.37896643362,8381.504783133912,4502.532380818602,8429.898916488753,6794.014932454036,7514.931432759625,-1194.8492706341187,7859.920299573178,8168.663133044497,8299.903749766952,8378.861966467248,8429.120216488755,-841.7026666666666,-1299.7876500001087,-1301.429933333274,-1301.9325166667174,-1299.89044999993,-1299.6873166665812,-1298.7710833332435,-1299.1150666666958,-1085.1044666668672,-1086.9990333333767,-1086.2764000001353,-1085.3586166668642,-1088.6330833336515,-1083.8331333336434,-1084.9328833333814,-202.2646166656264,-205.03744999898566,-201.282633331936,-204.19056666498736,-204.7632166653166,-198.25746666525097,-197.27538333190353,6789.355965787372,7513.825232759628,-2358.9017044117827,7860.167916239844,8166.4007330444965,8293.901966433623,8381.786399800578,4425.275147485268,8430.183649822085,6800.664282454023,7515.542349426292,-2359.5767877452877,7858.695499573178,8169.260183044497,8300.565883100287,8378.77704980058,4734.431397905762,8426.440333155419
purePeriodicDecept-11_1,9649.709333333336,67.93883333333339,317.70966666666703,-121.4745,653.3686666666656,1419.9746666666604,2065.03183333333,2673.8873333333377,-88.80250000000005,3157.636833333341,316.37150000000037,682.5761666666662,-121.45433333333335,1128.1531666666624,2025.169999999995,2670.620500000005,3219.9651666666773,3685.5391666666765,-181.7999999999999,-49.821500000000036,103.72833333333344,104.8975000000001,103.5380000000001,106.81933333333343,108.73483333333346,76.98416666666675,-48.07600000000003,530.0505,547.5326666666668,551.2471666666668,539.5930000000001,548.3588333333335,422.6738333333337,-48.954000000000036,1082.32083333333,1103.4991666666635,1113.4449999999963,1117.6784999999963,1109.6636666666634,832.6613333333316,25.137666666666696,279.7456666666671,-67.16449999999999,641.7788333333323,1421.6083333333272,2103.7683333333302,2722.974833333339,-134.948,3195.578666666674,741.4043333333329,1341.877499999996,-67.02700000000002,1970.8343333333278,2989.2335000000066,3670.1330000000066,4166.922000000003,62.345333333333286,4561.706999999999
purePeriodicDecept-11_13,9664.957166666665,71.99083333333341,334.0213333333338,-121.4435,697.0146666666656,1574.4816666666604,2331.8125,3096.5885000000058,-87.10250000000006,3674.3850000000057,324.60116666666704,702.2629999999994,-121.38799999999998,1194.6833333333286,2178.2828333333305,2944.38383333334,3610.027666666675,4119.156666666671,-181.7999999999999,-48.628000000000036,173.38266666666692,179.64150000000024,176.45016666666692,180.06550000000027,174.61833333333357,127.72066666666684,-48.52550000000004,703.5561666666661,715.5191666666663,720.0376666666662,736.0184999999994,732.6791666666662,544.4903333333332,-48.48750000000004,1373.008666666662,1420.9203333333285,1415.0688333333283,1412.7661666666618,1421.839999999995,998.877166666664,48.12233333333338,335.74483333333376,-67.48799999999999,766.1844999999984,1716.200833333327,2495.596166666669,3282.1806666666735,-135.1565,3833.202333333339,764.2841666666662,1416.333666666662,-67.21833333333335,2096.1169999999956,3241.5606666666727,4000.398333333337,4589.9508333333315,66.39666666666663,5017.282666666656
purePeriodicDecept-11_27,9709.813,70.3871666666667,351.03816666666705,-121.18766666666667,745.4854999999986,1717.9544999999937,2596.409666666669,3436.661833333338,-88.03316666666672,4072.1358333333355,326.28366666666705,734.141166666666,-121.35133333333333,1249.2299999999952,2311.4596666666653,3136.711500000007,3878.326166666673,4475.876,-181.7999999999999,-48.83250000000003,238.53100000000038,249.02700000000036,243.21316666666704,245.69083333333373,247.96900000000042,173.9070000000003,-49.50200000000003,892.1491666666655,914.532333333332,919.3548333333321,917.9449999999986,922.5686666666652,578.5781666666664,-49.385000000000026,1679.9308333333277,1742.0419999999947,1748.7214999999946,1747.0591666666612,1757.7163333333276,1042.0306666666638,65.89733333333339,403.3488333333336,-67.42533333333334,875.5489999999978,2012.0421666666623,2908.618166666672,3722.406500000006,-135.15650000000002,4325.690666666669,797.6278333333329,1486.1849999999954,-67.25716666666666,2185.96333333333,3436.235666666672,4225.209333333334,4877.191833333325,66.46399999999998,5315.851333333316
purePeriodicDecept-11_35,9740.870666666666,71.18766666666671,348.5916666666671,-121.14599999999999,762.7094999999986,1827.4519999999945,2775.340333333337,3685.5753333333378,-88.21166666666672,4374.12,324.7265000000004,740.0523333333325,-121.3815,1273.314666666662,2412.3120000000013,3313.5846666666735,4118.62966666667,4709.825166666666,-181.7999999999999,-49.53150000000003,308.96716666666725,322.64900000000057,328.9368333333339,324.6143333333339,322.42683333333383,191.066666666667,-47.98900000000003,1055.3718333333313,1101.1086666666645,1097.3606666666644,1107.5023333333309,1109.2781666666644,539.5924999999999,-50.503500000000045,1952.1216666666623,2061.708499999996,2063.2948333333297,2070.9951666666625,2062.224166666663,865.3729999999982,87.1303333333334,467.42883333333344,-67.26899999999999,973.9076666666638,2226.503166666665,3272.044666666673,4093.526500000004,-135.33050000000003,4692.262499999999,799.5641666666661,1511.0879999999954,-67.16283333333335,2248.524999999998,3567.582666666671,4429.225833333331,5095.157833333319,65.54549999999998,5534.941666666644
purePeriodicDecept-11_5,9645.452333333333,68.30933333333338,316.7470000000004,-121.248,658.3313333333323,1417.522499999994,2086.8973333333297,2704.6475000000046,-87.17466666666671,3203.907833333341,315.40166666666704,681.3303333333328,-121.46,1138.7653333333292,2038.7113333333282,2677.457166666673,3254.736666666676,3686.408500000009,-181.7999999999999,-48.10300000000003,100.70216666666676,103.92116666666675,102.71550000000008,105.19333333333344,101.68866666666675,77.0538333333334,-48.699000000000034,541.8063333333334,538.2908333333335,549.2246666666667,543.632,549.6296666666667,425.0688333333336,-48.27000000000003,1076.71783333333,1104.7059999999967,1109.45683333333,1107.9806666666634,1110.6519999999964,844.4368333333317,29.530000000000037,279.3666666666671,-67.01983333333334,631.4988333333324,1441.5859999999934,2090.0609999999965,2731.1711666666715,-135.826,3220.6588333333416,743.8561666666661,1364.0116666666624,-67.03450000000001,1957.8058333333274,2999.6561666666726,3657.347666666673,4204.159833333337,62.92716666666662,4573.029833333332
