ATT payoffs,No-Op,periodic-15,periodic-23,periodic-3,periodic-31,periodic-46,periodic-57,periodic-67,periodic-7,periodic-75,periodicRand-15,periodicRand-23,periodicRand-3,periodicRand-31,periodicRand-46,periodicRand-57,periodicRand-67,periodicRand-75,probeCountTime-1_10,probeCountTime-2_10,probeCountTime-2_100,probeCountTime-2_150,probeCountTime-2_200,probeCountTime-2_250,probeCountTime-2_300,probeCountTime-2_50,probeCountTime-3_10,probeCountTime-3_100,probeCountTime-3_150,probeCountTime-3_200,probeCountTime-3_250,probeCountTime-3_300,probeCountTime-3_50,probeCountTime-4_10,probeCountTime-4_100,probeCountTime-4_150,probeCountTime-4_200,probeCountTime-4_250,probeCountTime-4_300,probeCountTime-4_50,purePeriodic-15,purePeriodic-23,purePeriodic-3,purePeriodic-31,purePeriodic-46,purePeriodic-57,purePeriodic-67,purePeriodic-7,purePeriodic-75,purePeriodicRand-15,purePeriodicRand-23,purePeriodicRand-3,purePeriodicRand-31,purePeriodicRand-46,purePeriodicRand-57,purePeriodicRand-67,purePeriodicRand-7,purePeriodicRand-75
periodicDecept-0.1_1,4690.699433333333,3402.9444333364186,3853.41391666729,-2233.738266665168,4061.2746833333645,4270.050266666402,4350.764199999694,4402.129016666343,1803.4576166732481,4432.028133333024,3401.6324000030772,3851.933950000622,-2233.819216665169,4063.0717166666986,4271.567799999735,4351.827749999695,4401.571116666345,4432.849949999691,-841.7026666666666,-1580.0818499999905,-1579.5359666666836,-1579.1775499999592,-1579.667233333341,-1579.8445999999703,-1579.4957333333887,-1579.5574333333786,-2134.1083000000317,-2132.755100000027,-2132.4389666666193,-2132.7310000000016,-2132.7417999999357,-2132.6186833332486,-2133.589316666539,-2443.2667500003245,-2442.8848333334636,-2442.5328833334506,-2442.9973833335516,-2443.1955666669874,-2441.6438166668686,-2440.5507833334773,3402.5326000030864,3853.907533333955,-2893.69503333562,4061.6669500000316,4269.778983333069,4350.661833333028,4402.307699999676,1803.3760000065804,4432.392966666358,3401.6178000030804,3851.0786666672907,-2892.476516668953,4063.160100000032,4270.340116666403,4350.997349999696,4400.77298333301,2081.082500007216,4432.355233333025
periodicDecept-0.1_13,9538.662333333334,7432.114600002954,8170.554866667286,-1229.0889666651665,8508.031233333359,8855.149533333075,8977.9771499997,9069.681666666347,4808.938516673524,9115.191399999696,7439.724200002953,8173.9109833339535,-1229.8279333318333,8501.782266666694,8848.833783333072,8973.162999999697,9068.454816666346,9118.797149999695,-841.7053333333336,-937.802216667763,-773.790333333635,-772.9124500003065,-774.3075833335454,-775.9457500002106,-772.3505500002695,-774.8929000004024,-432.49531666783463,590.8217833351939,586.7272500014624,590.046766667672,584.3128166679435,586.8392500016413,590.3527666683092,368.05959999878064,2584.840683333878,2597.103500000378,2583.936700000334,2581.356266666998,2584.507166667046,2594.2934000002183,7420.189133336284,8152.8043833339525,-2352.105250002286,8511.890900000024,8853.236016666408,8978.070716666365,9070.193733333015,4862.967433340196,9115.703566666363,7428.741216669621,8152.422466667288,-2351.7575000022866,8514.556950000026,8854.289649999739,8979.586783333034,9066.319616666347,5161.606400007426,9111.935816666362
periodicDecept-0.1_27,9774.508916666668,7639.928550002953,8356.387466667287,-1227.2178666651646,8724.924366666692,9066.51244999974,9200.9569499997,9287.531466666347,5038.33231667353,9336.843933333028,7631.978833336288,8354.229966667284,-1233.2191499985017,8715.598500000027,9063.636733333075,9206.444983333035,9289.727616666345,9337.508783333027,-841.6993333333334,-932.1570000012739,53.038533334041794,52.38808333399172,54.15028333394778,49.01083333392502,47.68656666740672,45.756416667205755,-430.1093833347101,2614.6906333343027,2614.918450000684,2612.9037666673858,2623.212916666972,2614.618816667375,2607.8608333342027,363.416383332089,5049.221400000714,5040.647133333465,5023.218066667232,5040.565866667124,5036.461250001075,5046.1854000005615,7589.923350002953,8361.47575000062,-2354.122816668955,8724.848466666694,9066.235249999738,9198.180649999698,9284.549783333016,4971.254733340196,9338.042316666364,7608.471283336286,8361.947400000618,-2353.5008666689537,8730.018400000024,9066.59954999974,9208.548616666365,9285.892399999679,5308.723033340762,9339.996966666362
periodicDecept-0.1_35,9824.869466666669,7662.4593000029545,8386.236816667286,-1229.882399998501,8770.923500000024,9112.733266666406,9248.6183499997,9338.473383333016,5035.270100006859,9382.430266666363,7648.416833336287,8393.03288333395,-1228.7519833318315,8771.222983333359,9114.994999999739,9246.0750499997,9339.177116666348,9382.057366666364,-841.702,-937.5977166677933,480.0597333345775,470.9913333347108,479.29606666778056,466.8856833342869,470.5189000012513,476.8174166673571,-433.70655000122423,3436.3828166663466,3437.245566666276,3419.999566666859,3437.8950666664546,3414.06256666667,3435.8288666666313,372.1753499987143,5841.700000001632,5833.568466668124,5827.895033334726,5840.633383334692,5838.070333334752,5833.907550001139,7622.952883336287,8396.582100000616,-2352.26328333562,8773.791633333361,9107.947099999737,9249.5930999997,9338.794833333013,4988.455766673466,9385.00156666636,7637.321916669619,8398.622633333951,-2352.881016668953,8775.31608333336,9109.33344999974,9249.318933333034,9339.76974999968,5340.760433340765,9390.69903333303
periodicDecept-0.1_5,8826.670416666666,6790.712316669641,7526.094700000628,-1228.6732999984986,7859.314016666698,8166.2582333330765,8299.19801666636,8382.792866666347,4466.532550006861,8430.50848333303,6796.119600002973,7522.087066667288,-1229.0475666651657,7859.778083333364,8169.241399999741,8301.383233333028,8379.97034999968,8430.08796666636,-841.7026666666666,-1300.6502500001036,-1300.364466666742,-1299.3831000000575,-1298.1587499999512,-1299.7001499999806,-1299.804849999895,-1299.075450000084,-1085.6492000002427,-1086.3858666669698,-1084.7414999999976,-1086.9737666667968,-1083.5462666670774,-1087.497183333558,-1085.8786166668244,-201.91949999886666,-201.9869499986726,-206.26821666568964,-199.9050166650317,-198.61548333179365,-208.25553333184124,-203.67304999879522,6792.096250002975,7525.35518333396,-2353.22168333562,7858.4358833333645,8165.597049999742,8299.157033333031,8382.289466666345,4397.335150006844,8429.993983333028,6805.739433336302,7521.206266667291,-2353.262500002286,7860.431433333363,8170.260599999742,8301.28613333303,8379.495866666346,4711.055850007404,8426.748066666363
periodicDecept-11_1,9653.623500000002,62.75350000000003,289.25900000000064,-121.65316666666668,600.7361666666659,1324.7213333333268,1939.612833333326,2575.8798333333352,-84.11033333333337,2853.895500000003,284.107166666667,640.3243333333331,-121.43466666666666,1057.5866666666639,1916.9176666666574,2538.081999999998,3152.348000000007,3433.2040000000056,-181.7999999999999,-46.99383333333334,98.36150000000008,99.21450000000007,103.77983333333341,104.37483333333341,109.54033333333342,73.90466666666674,-46.77483333333334,531.3545,540.2320000000001,553.2631666666667,546.8370000000003,558.4121666666666,428.1040000000004,-45.77833333333334,1075.9626666666634,1104.29583333333,1115.500166666663,1103.0276666666632,1103.02533333333,840.1464999999982,15.085500000000012,246.71316666666723,-67.02233333333334,573.8698333333327,1303.3241666666604,1947.4241666666592,2598.1118333333366,-132.51950000000002,2909.8751666666703,693.9098333333334,1218.5486666666627,-67.00066666666666,1866.674333333329,2829.3818333333306,3493.1595,4065.910166666669,61.01099999999995,4351.279333333332
periodicDecept-11_13,9662.649,63.173333333333346,304.7501666666673,-121.12833333333333,642.8728333333327,1462.086499999993,2158.6553333333286,2980.1581666666702,-85.28333333333339,3265.5246666666703,299.44400000000047,656.2014999999997,-121.68299999999999,1108.3428333333304,2037.9516666666589,2778.9223333333334,3518.764666666671,3782.024000000004,-181.7999999999999,-48.07683333333333,169.8263333333336,179.78183333333362,176.44416666666694,177.3458333333336,171.36933333333357,130.39533333333355,-47.42016666666668,706.8001666666662,720.3958333333328,726.8029999999993,734.4593333333329,723.1828333333328,528.8133333333333,-48.22133333333335,1382.1784999999948,1412.0446666666621,1416.1176666666615,1418.152833333328,1415.8951666666617,974.9761666666642,34.21966666666669,310.94450000000063,-66.89233333333334,675.9631666666658,1571.494666666659,2309.8831666666633,3135.7070000000035,-132.49883333333332,3404.9518333333376,720.9883333333335,1261.5929999999953,-66.92483333333334,1972.4266666666626,3030.5659999999984,3791.9903333333336,4494.7319999999945,67.39549999999997,4748.941666666661
periodicDecept-11_27,9715.604166666666,63.819000000000024,322.40283333333394,-121.55399999999997,662.4053333333326,1586.9054999999933,2448.0401666666644,3341.363000000001,-84.56683333333338,3582.5191666666688,305.7838333333337,669.1441666666663,-121.53250000000001,1151.2414999999967,2167.4078333333273,2966.6481666666673,3815.2201666666674,4057.70766666667,-181.7999999999999,-46.25816666666667,238.94400000000041,247.6501666666671,252.4360000000004,246.61166666666708,244.89283333333373,168.64566666666695,-45.99333333333334,889.4594999999988,909.9529999999988,910.741333333332,912.7526666666655,904.4973333333321,579.4143333333332,-47.36066666666667,1671.272333333328,1733.030833333328,1747.4198333333277,1741.0081666666608,1744.4629999999945,1011.7131666666642,56.14833333333336,370.31416666666723,-67.32516666666668,779.266833333332,1856.9494999999927,2747.584499999999,3648.4216666666694,-132.68433333333337,3888.7508333333367,730.2560000000001,1320.464333333328,-67.00066666666666,2039.9339999999963,3204.9999999999977,4080.0221666666644,4810.886833333321,62.588833333333284,5012.504499999989
periodicDecept-11_35,9742.312166666668,61.612833333333356,327.2380000000006,-121.19533333333334,685.5339999999993,1649.508999999993,2592.644166666665,3586.0610000000006,-84.88416666666673,3903.229333333335,302.96566666666706,678.7854999999995,-121.6985,1165.5724999999966,2212.2068333333277,3079.0263333333332,3976.747166666665,4262.926000000001,-181.7999999999999,-45.76016666666667,299.8840000000006,320.28900000000056,325.7605000000005,328.8978333333339,323.6326666666672,195.76866666666703,-46.62400000000002,1055.1243333333312,1102.304333333331,1096.6624999999979,1104.7928333333311,1103.5266666666644,533.5926666666666,-47.496166666666674,1963.1519999999957,2054.237499999996,2081.6428333333297,2079.6064999999967,2074.81083333333,834.8998333333319,64.57983333333337,417.178666666667,-67.26149999999998,869.7631666666651,1998.2664999999931,3013.992666666667,4015.844166666666,-132.92100000000005,4276.942333333335,747.5098333333336,1340.031999999995,-67.05333333333333,2095.37883333333,3290.8299999999977,4191.864999999998,4998.189666666652,62.560999999999964,5214.644999999986
periodicDecept-11_5,9650.688333333334,59.55300000000003,293.58266666666725,-121.69149999999999,602.6008333333327,1334.2499999999939,1952.1004999999927,2625.4128333333356,-84.94450000000008,2881.230333333336,292.1345000000004,640.1306666666663,-121.76483333333334,1071.3048333333304,1912.6751666666573,2570.241666666665,3173.546000000006,3449.7766666666726,-181.7999999999999,-46.85133333333334,98.34050000000008,104.29800000000009,104.5805000000001,100.35866666666676,97.31300000000006,74.7598333333334,-47.357333333333344,533.9755,542.0355000000001,550.2006666666667,538.4153333333335,550.3375000000001,422.84250000000037,-45.06816666666667,1090.6259999999968,1112.71333333333,1111.2178333333302,1101.4364999999966,1118.0034999999968,832.2539999999983,18.020333333333344,250.4016666666672,-67.02816666666668,581.6909999999993,1326.1744999999937,1970.5859999999927,2622.4291666666686,-133.10050000000004,2890.7148333333366,691.8344999999999,1222.6936666666622,-66.75033333333333,1876.122999999996,2823.6631666666644,3508.9050000000007,4121.398833333334,62.713499999999954,4375.540833333333
